"subj_idx","response","rt","stim","block","block_number","trial_z","trial","rt_inv_trim_grp","run_trial","run_trial_z","prev_rt","prev_rt_inv","stimblock"
2,1,0.303,"congruent","most_con",1,-0.985095402965998,35,-3.3003300330033,35,1.24032843801404,0.393,-2.54452926208651,"congruent"
2,1,0.253,"congruent","most_con",1,-0.963444954549162,36,-3.95256916996047,36,1.32586833029087,0.303,-3.3003300330033,"congruent"
2,1,0.281,"congruent","most_con",1,-0.941794506132327,37,-3.55871886120996,37,1.4114082225677,0.253,-3.95256916996047,"congruent"
2,NA,NA,"congruent","most_con",1,-0.920144057715492,38,NA,38,1.49694811484453,0.281,-3.55871886120996,"congruent"
2,0,0.269,"incongruent","most_con",1,-0.898493609298657,39,-3.71747211895911,39,1.58248800712136,0.215,-4.65116279069767,"incongruent_most_con"
2,1,0.435,"incongruent","most_con",1,-0.876843160881822,40,-2.29885057471264,40,1.66802789939819,0.269,-3.71747211895911,"incongruent_most_con"
2,1,0.321,"incongruent","most_incon",2,-0.855192712464987,41,-3.11526479750779,1,-1.66802789939819,NA,NA,"incongruent_most_incon"
2,1,0.335,"incongruent","most_incon",2,-0.833542264048152,42,-2.98507462686567,2,-1.58248800712136,0.321,-3.11526479750779,"incongruent_most_incon"
2,1,0.428,"incongruent","most_incon",2,-0.811891815631317,43,-2.33644859813084,3,-1.49694811484453,0.335,-2.98507462686567,"incongruent_most_incon"
2,1,0.385,"incongruent","most_incon",2,-0.790241367214482,44,-2.5974025974026,4,-1.4114082225677,0.428,-2.33644859813084,"incongruent_most_incon"
2,1,0.431,"incongruent","most_incon",2,-0.768590918797647,45,-2.32018561484919,5,-1.32586833029087,0.385,-2.5974025974026,"incongruent_most_incon"
2,1,0.381,"incongruent","most_incon",2,-0.746940470380811,46,-2.6246719160105,6,-1.24032843801404,0.431,-2.32018561484919,"incongruent_most_incon"
2,1,0.267,"congruent","most_incon",2,-0.725290021963976,47,-3.74531835205992,7,-1.15478854573721,0.381,-2.6246719160105,"congruent"
2,0,0.264,"incongruent","most_incon",2,-0.703639573547141,48,-3.78787878787879,8,-1.06924865346038,0.267,-3.74531835205992,"incongruent_most_incon"
2,1,0.326,"incongruent","most_incon",2,-0.681989125130306,49,-3.06748466257669,9,-0.983708761183547,0.264,-3.78787878787879,"incongruent_most_incon"
2,1,0.34,"incongruent","most_incon",2,-0.660338676713471,50,-2.94117647058824,10,-0.898168868906717,0.326,-3.06748466257669,"incongruent_most_incon"
2,1,0.409,"congruent","most_incon",2,-0.638688228296636,51,-2.44498777506112,11,-0.812628976629887,0.34,-2.94117647058824,"congruent"
2,1,0.319,"congruent","most_incon",2,-0.617037779879801,52,-3.13479623824451,12,-0.727089084353056,0.409,-2.44498777506112,"congruent"
2,1,0.429,"incongruent","most_incon",2,-0.595387331462966,53,-2.33100233100233,13,-0.641549192076226,0.319,-3.13479623824451,"incongruent_most_incon"
2,1,0.378,"congruent","most_incon",2,-0.57373688304613,54,-2.64550264550265,14,-0.556009299799396,0.429,-2.33100233100233,"congruent"
2,1,0.328,"incongruent","most_incon",2,-0.552086434629295,55,-3.04878048780488,15,-0.470469407522566,0.378,-2.64550264550265,"incongruent_most_incon"
2,1,0.326,"incongruent","most_incon",2,-0.53043598621246,56,-3.06748466257669,16,-0.384929515245736,0.328,-3.04878048780488,"incongruent_most_incon"
2,NA,NA,"incongruent","most_incon",2,-0.508785537795625,57,NA,17,-0.299389622968906,0.326,-3.06748466257669,"incongruent_most_incon"
2,1,0.513,"incongruent","most_incon",2,-0.48713508937879,58,-1.94931773879142,18,-0.213849730692075,0.228,-4.3859649122807,"incongruent_most_incon"
2,1,0.294,"congruent","most_incon",2,-0.465484640961955,59,-3.40136054421769,19,-0.128309838415245,0.513,-1.94931773879142,"congruent"
2,1,0.404,"incongruent","most_incon",2,-0.44383419254512,60,-2.47524752475248,20,-0.0427699461384151,0.294,-3.40136054421769,"incongruent_most_incon"
2,1,0.386,"incongruent","most_incon",2,-0.422183744128285,61,-2.59067357512953,21,0.0427699461384151,0.404,-2.47524752475248,"incongruent_most_incon"
2,1,0.336,"congruent","most_incon",2,-0.40053329571145,62,-2.97619047619048,22,0.128309838415245,0.386,-2.59067357512953,"congruent"
2,1,0.438,"incongruent","most_incon",2,-0.378882847294614,63,-2.28310502283105,23,0.213849730692075,0.336,-2.97619047619048,"incongruent_most_incon"
2,1,0.371,"incongruent","most_incon",2,-0.357232398877779,64,-2.69541778975741,24,0.299389622968906,0.438,-2.28310502283105,"incongruent_most_incon"
2,1,0.368,"incongruent","most_incon",2,-0.335581950460944,65,-2.71739130434783,25,0.384929515245736,0.371,-2.69541778975741,"incongruent_most_incon"
2,0,0.318,"incongruent","most_incon",2,-0.313931502044109,66,-3.14465408805031,26,0.470469407522566,0.368,-2.71739130434783,"incongruent_most_incon"
2,1,0.532,"incongruent","most_incon",2,-0.292281053627274,67,-1.8796992481203,27,0.556009299799396,0.318,-3.14465408805031,"incongruent_most_incon"
2,1,0.49,"congruent","most_incon",2,-0.270630605210439,68,-2.04081632653061,28,0.641549192076226,0.532,-1.8796992481203,"congruent"
2,1,0.408,"incongruent","most_incon",2,-0.248980156793604,69,-2.45098039215686,29,0.727089084353056,0.49,-2.04081632653061,"incongruent_most_incon"
2,1,0.389,"incongruent","most_incon",2,-0.227329708376769,70,-2.5706940874036,30,0.812628976629887,0.408,-2.45098039215686,"incongruent_most_incon"
2,1,0.331,"incongruent","most_incon",2,-0.205679259959934,71,-3.02114803625378,31,0.898168868906717,0.389,-2.5706940874036,"incongruent_most_incon"
2,1,0.368,"congruent","most_incon",2,-0.184028811543098,72,-2.71739130434783,32,0.983708761183547,0.331,-3.02114803625378,"congruent"
2,1,0.318,"incongruent","most_incon",2,-0.162378363126263,73,-3.14465408805031,33,1.06924865346038,0.368,-2.71739130434783,"incongruent_most_incon"
2,1,0.364,"congruent","most_incon",2,-0.140727914709428,74,-2.74725274725275,34,1.15478854573721,0.318,-3.14465408805031,"congruent"
2,1,0.329,"congruent","most_incon",2,-0.119077466292593,75,-3.03951367781155,35,1.24032843801404,0.364,-2.74725274725275,"congruent"
2,1,0.415,"incongruent","most_incon",2,-0.097427017875758,76,-2.40963855421687,36,1.32586833029087,0.329,-3.03951367781155,"incongruent_most_incon"
2,1,0.397,"incongruent","most_incon",2,-0.0757765694589229,77,-2.51889168765743,37,1.4114082225677,0.415,-2.40963855421687,"incongruent_most_incon"
2,1,0.307,"incongruent","most_incon",2,-0.0541261210420878,78,-3.25732899022801,38,1.49694811484453,0.397,-2.51889168765743,"incongruent_most_incon"
2,NA,NA,"congruent","most_incon",2,-0.0324756726252527,79,-4.03225806451613,39,1.58248800712136,0.307,-3.25732899022801,"congruent"
2,NA,NA,"congruent","most_incon",2,-0.0108252242084176,80,NA,40,1.66802789939819,0.248,-4.03225806451613,"congruent"
2,1,0.463,"incongruent","most_incon",3,0.0108252242084176,81,-2.15982721382289,1,-1.66802789939819,NA,NA,"incongruent_most_incon"
2,1,0.388,"incongruent","most_incon",3,0.0324756726252527,82,-2.57731958762887,2,-1.58248800712136,0.463,-2.15982721382289,"incongruent_most_incon"
2,1,0.298,"congruent","most_incon",3,0.0541261210420878,83,-3.35570469798658,3,-1.49694811484453,0.388,-2.57731958762887,"congruent"
2,1,0.464,"incongruent","most_incon",3,0.0757765694589229,84,-2.1551724137931,4,-1.4114082225677,0.298,-3.35570469798658,"incongruent_most_incon"
2,1,0.382,"incongruent","most_incon",3,0.097427017875758,85,-2.61780104712042,5,-1.32586833029087,0.464,-2.1551724137931,"incongruent_most_incon"
2,1,0.443,"incongruent","most_incon",3,0.119077466292593,86,-2.25733634311512,6,-1.24032843801404,0.382,-2.61780104712042,"incongruent_most_incon"
2,1,0.385,"incongruent","most_incon",3,0.140727914709428,87,-2.5974025974026,7,-1.15478854573721,0.443,-2.25733634311512,"incongruent_most_incon"
2,1,0.478,"incongruent","most_incon",3,0.162378363126263,88,-2.09205020920502,8,-1.06924865346038,0.385,-2.5974025974026,"incongruent_most_incon"
2,1,0.412,"congruent","most_incon",3,0.184028811543098,89,-2.42718446601942,9,-0.983708761183547,0.478,-2.09205020920502,"congruent"
2,1,0.274,"congruent","most_incon",3,0.205679259959934,90,-3.64963503649635,10,-0.898168868906717,0.412,-2.42718446601942,"congruent"
2,1,0.48,"incongruent","most_incon",3,0.227329708376769,91,-2.08333333333333,11,-0.812628976629887,0.274,-3.64963503649635,"incongruent_most_incon"
2,1,0.374,"incongruent","most_incon",3,0.248980156793604,92,-2.67379679144385,12,-0.727089084353056,0.48,-2.08333333333333,"incongruent_most_incon"
2,1,0.274,"incongruent","most_incon",3,0.270630605210439,93,-3.64963503649635,13,-0.641549192076226,0.374,-2.67379679144385,"incongruent_most_incon"
2,0,0.272,"incongruent","most_incon",3,0.292281053627274,94,-3.67647058823529,14,-0.556009299799396,0.274,-3.64963503649635,"incongruent_most_incon"
2,1,0.39,"incongruent","most_incon",3,0.313931502044109,95,-2.56410256410256,15,-0.470469407522566,0.272,-3.67647058823529,"incongruent_most_incon"
2,1,0.452,"incongruent","most_incon",3,0.335581950460944,96,-2.21238938053097,16,-0.384929515245736,0.39,-2.56410256410256,"incongruent_most_incon"
2,1,0.33,"congruent","most_incon",3,0.357232398877779,97,-3.03030303030303,17,-0.299389622968906,0.452,-2.21238938053097,"congruent"
2,1,0.376,"congruent","most_incon",3,0.378882847294614,98,-2.65957446808511,18,-0.213849730692075,0.33,-3.03030303030303,"congruent"
2,1,0.285,"incongruent","most_incon",3,0.40053329571145,99,-3.50877192982456,19,-0.128309838415245,0.376,-2.65957446808511,"incongruent_most_incon"
2,1,0.418,"incongruent","most_incon",3,0.422183744128285,100,-2.39234449760766,20,-0.0427699461384151,0.285,-3.50877192982456,"incongruent_most_incon"
2,1,0.32,"congruent","most_incon",3,0.44383419254512,101,-3.125,21,0.0427699461384151,0.418,-2.39234449760766,"congruent"
2,1,0.462,"incongruent","most_incon",3,0.465484640961955,102,-2.16450216450216,22,0.128309838415245,0.32,-3.125,"incongruent_most_incon"
2,1,0.348,"congruent","most_incon",3,0.48713508937879,103,-2.8735632183908,23,0.213849730692075,0.462,-2.16450216450216,"congruent"
2,1,0.369,"incongruent","most_incon",3,0.508785537795625,104,-2.710027100271,24,0.299389622968906,0.348,-2.8735632183908,"incongruent_most_incon"
2,1,0.431,"congruent","most_incon",3,0.53043598621246,105,-2.32018561484919,25,0.384929515245736,0.369,-2.710027100271,"congruent"
2,1,0.493,"incongruent","most_incon",3,0.552086434629295,106,-2.02839756592292,26,0.470469407522566,0.431,-2.32018561484919,"incongruent_most_incon"
2,1,0.482,"congruent","most_incon",3,0.57373688304613,107,-2.0746887966805,27,0.556009299799396,0.493,-2.02839756592292,"congruent"
2,1,0.36,"congruent","most_incon",3,0.595387331462966,108,-2.77777777777778,28,0.641549192076226,0.482,-2.0746887966805,"congruent"
2,1,0.382,"congruent","most_incon",3,0.617037779879801,109,-2.61780104712042,29,0.727089084353056,0.36,-2.77777777777778,"congruent"
2,1,0.331,"incongruent","most_incon",3,0.638688228296636,110,-3.02114803625378,30,0.812628976629887,0.382,-2.61780104712042,"incongruent_most_incon"
2,1,0.393,"incongruent","most_incon",3,0.660338676713471,111,-2.54452926208651,31,0.898168868906717,0.331,-3.02114803625378,"incongruent_most_incon"
2,1,0.351,"incongruent","most_incon",3,0.681989125130306,112,-2.84900284900285,32,0.983708761183547,0.393,-2.54452926208651,"incongruent_most_incon"
2,1,0.373,"congruent","most_incon",3,0.703639573547141,113,-2.68096514745308,33,1.06924865346038,0.351,-2.84900284900285,"congruent"
2,1,0.458,"incongruent","most_incon",3,0.725290021963976,114,-2.18340611353712,34,1.15478854573721,0.373,-2.68096514745308,"incongruent_most_incon"
2,1,0.399,"incongruent","most_incon",3,0.746940470380811,115,-2.5062656641604,35,1.24032843801404,0.458,-2.18340611353712,"incongruent_most_incon"
2,1,0.325,"incongruent","most_incon",3,0.768590918797647,116,-3.07692307692308,36,1.32586833029087,0.399,-2.5062656641604,"incongruent_most_incon"
2,1,0.283,"incongruent","most_incon",3,0.790241367214482,117,-3.53356890459364,37,1.4114082225677,0.325,-3.07692307692308,"incongruent_most_incon"
2,1,0.409,"incongruent","most_incon",3,0.811891815631317,118,-2.44498777506112,38,1.49694811484453,0.283,-3.53356890459364,"incongruent_most_incon"
2,1,0.343,"incongruent","most_incon",3,0.833542264048152,119,-2.91545189504373,39,1.58248800712136,0.409,-2.44498777506112,"incongruent_most_incon"
2,1,0.252,"incongruent","most_incon",3,0.855192712464987,120,-3.96825396825397,40,1.66802789939819,0.343,-2.91545189504373,"incongruent_most_incon"
2,1,0.353,"congruent","most_con",4,0.876843160881822,121,-2.8328611898017,1,-1.66802789939819,NA,NA,"congruent"
2,1,0.279,"congruent","most_con",4,0.898493609298657,122,-3.584229390681,2,-1.58248800712136,0.353,-2.8328611898017,"congruent"
2,1,0.293,"congruent","most_con",4,0.920144057715492,123,-3.41296928327645,3,-1.49694811484453,0.279,-3.584229390681,"congruent"
2,1,0.275,"incongruent","most_con",4,0.941794506132327,124,-3.63636363636364,4,-1.4114082225677,0.293,-3.41296928327645,"incongruent_most_con"
2,1,0.401,"congruent","most_con",4,0.963444954549162,125,-2.49376558603491,5,-1.32586833029087,0.275,-3.63636363636364,"congruent"
2,1,0.318,"congruent","most_con",4,0.985095402965998,126,-3.14465408805031,6,-1.24032843801404,0.401,-2.49376558603491,"congruent"
2,1,0.38,"congruent","most_con",4,1.00674585138283,127,-2.63157894736842,7,-1.15478854573721,0.318,-3.14465408805031,"congruent"
2,1,0.465,"incongruent","most_con",4,1.02839629979967,128,-2.1505376344086,8,-1.06924865346038,0.38,-2.63157894736842,"incongruent_most_con"
2,1,0.423,"congruent","most_con",4,1.0500467482165,129,-2.36406619385343,9,-0.983708761183547,0.465,-2.1505376344086,"congruent"
2,1,0.389,"congruent","most_con",4,1.07169719663334,130,-2.5706940874036,10,-0.898168868906717,0.423,-2.36406619385343,"congruent"
2,1,0.338,"incongruent","most_con",4,1.09334764505017,131,-2.9585798816568,11,-0.812628976629887,0.389,-2.5706940874036,"incongruent_most_con"
2,1,0.264,"congruent","most_con",4,1.11499809346701,132,-3.78787878787879,12,-0.727089084353056,0.338,-2.9585798816568,"congruent"
2,1,0.27,"incongruent","most_con",4,1.13664854188384,133,-3.7037037037037,13,-0.641549192076226,0.264,-3.78787878787879,"incongruent_most_con"
2,0,0.284,"incongruent","most_con",4,1.15829899030068,134,-3.52112676056338,14,-0.556009299799396,0.27,-3.7037037037037,"incongruent_most_con"
2,1,0.337,"congruent","most_con",4,1.17994943871751,135,-2.9673590504451,15,-0.470469407522566,0.284,-3.52112676056338,"congruent"
2,1,0.263,"congruent","most_con",4,1.20159988713435,136,-3.80228136882129,16,-0.384929515245736,0.337,-2.9673590504451,"congruent"
2,1,0.484,"congruent","most_con",4,1.22325033555118,137,-2.06611570247934,17,-0.299389622968906,0.263,-3.80228136882129,"congruent"
2,1,0.314,"congruent","most_con",4,1.24490078396802,138,-3.18471337579618,18,-0.213849730692075,0.484,-2.06611570247934,"congruent"
2,1,0.312,"congruent","most_con",4,1.26655123238485,139,-3.20512820512821,19,-0.128309838415245,0.314,-3.18471337579618,"congruent"
2,1,0.414,"congruent","most_con",4,1.28820168080169,140,-2.41545893719807,20,-0.0427699461384151,0.312,-3.20512820512821,"congruent"
2,1,0.444,"congruent","most_con",4,1.30985212921852,141,-2.25225225225225,21,0.0427699461384151,0.414,-2.41545893719807,"congruent"
2,0,0.32,"incongruent","most_con",4,1.33150257763536,142,-3.125,22,0.128309838415245,0.444,-2.25225225225225,"incongruent_most_con"
2,1,0.382,"congruent","most_con",4,1.35315302605219,143,-2.61780104712042,23,0.213849730692075,0.32,-3.125,"congruent"
2,1,0.3,"incongruent","most_con",4,1.37480347446903,144,-3.33333333333333,24,0.299389622968906,0.382,-2.61780104712042,"incongruent_most_con"
2,1,0.338,"congruent","most_con",4,1.39645392288586,145,-2.9585798816568,25,0.384929515245736,0.3,-3.33333333333333,"congruent"
2,1,0.464,"incongruent","most_con",4,1.4181043713027,146,-2.1551724137931,26,0.470469407522566,0.338,-2.9585798816568,"incongruent_most_con"
2,1,0.413,"incongruent","most_con",4,1.43975481971953,147,-2.42130750605327,27,0.556009299799396,0.464,-2.1551724137931,"incongruent_most_con"
2,1,0.403,"congruent","most_con",4,1.46140526813637,148,-2.48138957816377,28,0.641549192076226,0.413,-2.42130750605327,"congruent"
2,1,0.289,"congruent","most_con",4,1.48305571655321,149,-3.46020761245675,29,0.727089084353056,0.403,-2.48138957816377,"congruent"
2,1,0.342,"congruent","most_con",4,1.50470616497004,150,-2.92397660818713,30,0.812628976629887,0.289,-3.46020761245675,"congruent"
2,1,0.42,"congruent","most_con",4,1.52635661338688,151,-2.38095238095238,31,0.898168868906717,0.342,-2.92397660818713,"congruent"
2,1,0.426,"incongruent","most_con",4,1.54800706180371,152,-2.34741784037559,32,0.983708761183547,0.42,-2.38095238095238,"incongruent_most_con"
2,1,0.375,"incongruent","most_con",4,1.56965751022055,153,-2.66666666666667,33,1.06924865346038,0.426,-2.34741784037559,"incongruent_most_con"
2,1,0.365,"incongruent","most_con",4,1.59130795863738,154,-2.73972602739726,34,1.15478854573721,0.375,-2.66666666666667,"incongruent_most_con"
2,1,0.395,"congruent","most_con",4,1.61295840705422,155,-2.53164556962025,35,1.24032843801404,0.365,-2.73972602739726,"congruent"
2,1,0.393,"congruent","most_con",4,1.63460885547105,156,-2.54452926208651,36,1.32586833029087,0.395,-2.53164556962025,"congruent"
2,1,0.302,"congruent","most_con",4,1.65625930388789,157,-3.3112582781457,37,1.4114082225677,0.393,-2.54452926208651,"congruent"
2,1,0.491,"congruent","most_con",4,1.67790975230472,158,-2.03665987780041,38,1.49694811484453,0.302,-3.3112582781457,"congruent"
2,1,0.449,"congruent","most_con",4,1.69956020072156,159,-2.2271714922049,39,1.58248800712136,0.491,-2.03665987780041,"congruent"
2,1,0.415,"congruent","most_con",4,1.72121064913839,160,-2.40963855421687,40,1.66802789939819,0.449,-2.2271714922049,"congruent"
3,1,0.379,"congruent","most_con",1,-1.72121064913839,1,-2.63852242744063,1,-1.66802789939819,NA,NA,"congruent"
3,1,0.521,"incongruent","most_con",1,-1.69956020072156,2,-1.91938579654511,2,-1.58248800712136,0.379,-2.63852242744063,"incongruent_most_con"
3,1,0.454,"congruent","most_con",1,-1.67790975230472,3,-2.20264317180617,3,-1.49694811484453,0.521,-1.91938579654511,"congruent"
3,1,0.435,"congruent","most_con",1,-1.65625930388789,4,-2.29885057471264,4,-1.4114082225677,0.454,-2.20264317180617,"congruent"
3,1,0.473,"congruent","most_con",1,-1.63460885547105,5,-2.11416490486258,5,-1.32586833029087,0.435,-2.29885057471264,"congruent"
3,1,0.431,"incongruent","most_con",1,-1.61295840705422,6,-2.32018561484919,6,-1.24032843801404,0.473,-2.11416490486258,"incongruent_most_con"
